timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 16:01:51.015, 80 %, 2 %, 51.60 W, 643 MiB
2026/02/15 16:01:53.015, 77 %, 2 %, 51.77 W, 643 MiB
2026/02/15 16:01:55.016, 85 %, 2 %, 51.60 W, 643 MiB
2026/02/15 16:01:57.016, 76 %, 2 %, 51.56 W, 643 MiB
2026/02/15 16:01:59.016, 74 %, 2 %, 51.70 W, 643 MiB
2026/02/15 16:02:01.016, 72 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:02:03.016, 73 %, 2 %, 51.52 W, 643 MiB
2026/02/15 16:02:05.017, 79 %, 2 %, 51.68 W, 643 MiB
2026/02/15 16:02:07.017, 84 %, 2 %, 51.67 W, 643 MiB
2026/02/15 16:02:09.017, 81 %, 2 %, 51.69 W, 643 MiB
2026/02/15 16:02:11.017, 79 %, 2 %, 51.74 W, 643 MiB
2026/02/15 16:02:13.018, 86 %, 2 %, 51.63 W, 643 MiB
2026/02/15 16:02:15.018, 77 %, 2 %, 51.56 W, 643 MiB
2026/02/15 16:02:17.018, 77 %, 2 %, 51.60 W, 643 MiB
2026/02/15 16:02:19.018, 77 %, 2 %, 51.68 W, 643 MiB
2026/02/15 16:02:21.018, 79 %, 2 %, 51.61 W, 643 MiB
2026/02/15 16:02:23.019, 78 %, 2 %, 51.62 W, 643 MiB
2026/02/15 16:02:25.019, 81 %, 2 %, 51.59 W, 643 MiB
2026/02/15 16:02:27.019, 79 %, 2 %, 51.53 W, 643 MiB
2026/02/15 16:02:29.019, 75 %, 2 %, 51.72 W, 643 MiB
2026/02/15 16:02:31.019, 76 %, 2 %, 51.62 W, 643 MiB
2026/02/15 16:02:33.019, 79 %, 2 %, 51.40 W, 643 MiB
2026/02/15 16:02:35.020, 77 %, 2 %, 51.71 W, 643 MiB
2026/02/15 16:02:37.020, 84 %, 2 %, 51.56 W, 643 MiB
2026/02/15 16:02:39.020, 80 %, 2 %, 51.45 W, 643 MiB
2026/02/15 16:02:41.020, 86 %, 2 %, 51.82 W, 643 MiB
2026/02/15 16:02:43.020, 79 %, 2 %, 51.91 W, 643 MiB
2026/02/15 16:02:45.021, 85 %, 2 %, 51.86 W, 643 MiB
2026/02/15 16:02:47.021, 83 %, 2 %, 51.83 W, 643 MiB
2026/02/15 16:02:49.021, 82 %, 2 %, 51.78 W, 643 MiB
2026/02/15 16:02:51.021, 79 %, 2 %, 51.88 W, 643 MiB
2026/02/15 16:02:53.021, 75 %, 2 %, 51.65 W, 643 MiB
2026/02/15 16:02:55.021, 79 %, 2 %, 51.64 W, 643 MiB
2026/02/15 16:02:57.022, 79 %, 2 %, 51.57 W, 643 MiB
2026/02/15 16:02:59.022, 78 %, 2 %, 51.93 W, 643 MiB
2026/02/15 16:03:01.022, 78 %, 2 %, 51.54 W, 643 MiB
2026/02/15 16:03:03.022, 80 %, 2 %, 51.68 W, 643 MiB
2026/02/15 16:03:05.022, 71 %, 2 %, 51.55 W, 643 MiB
2026/02/15 16:03:07.023, 81 %, 2 %, 51.72 W, 643 MiB
2026/02/15 16:03:09.023, 86 %, 2 %, 51.72 W, 643 MiB
2026/02/15 16:03:11.023, 82 %, 2 %, 51.69 W, 643 MiB
2026/02/15 16:03:13.023, 83 %, 2 %, 51.83 W, 643 MiB
2026/02/15 16:03:15.023, 77 %, 2 %, 51.69 W, 643 MiB
2026/02/15 16:03:17.024, 85 %, 2 %, 51.68 W, 643 MiB
2026/02/15 16:03:19.024, 82 %, 2 %, 51.65 W, 643 MiB
2026/02/15 16:03:21.024, 82 %, 2 %, 51.68 W, 643 MiB
2026/02/15 16:03:23.024, 77 %, 2 %, 51.87 W, 643 MiB
2026/02/15 16:03:25.024, 85 %, 2 %, 51.67 W, 643 MiB
2026/02/15 16:03:27.024, 84 %, 2 %, 51.84 W, 643 MiB
2026/02/15 16:03:29.025, 85 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:03:31.025, 72 %, 2 %, 51.54 W, 643 MiB
2026/02/15 16:03:33.025, 72 %, 2 %, 51.45 W, 643 MiB
2026/02/15 16:03:35.025, 75 %, 2 %, 51.43 W, 643 MiB
2026/02/15 16:03:37.025, 83 %, 2 %, 51.48 W, 643 MiB
2026/02/15 16:03:39.025, 80 %, 2 %, 51.55 W, 643 MiB
2026/02/15 16:03:41.026, 83 %, 2 %, 51.72 W, 643 MiB
2026/02/15 16:03:43.026, 79 %, 2 %, 51.58 W, 643 MiB
2026/02/15 16:03:45.026, 72 %, 2 %, 51.57 W, 643 MiB
2026/02/15 16:03:47.026, 82 %, 2 %, 51.53 W, 643 MiB
2026/02/15 16:03:49.026, 77 %, 2 %, 51.67 W, 655 MiB
2026/02/15 16:03:51.026, 83 %, 2 %, 51.81 W, 665 MiB
2026/02/15 16:03:53.027, 79 %, 2 %, 51.49 W, 664 MiB
2026/02/15 16:03:55.027, 80 %, 2 %, 51.51 W, 658 MiB
2026/02/15 16:03:57.027, 80 %, 2 %, 51.84 W, 672 MiB
2026/02/15 16:03:59.027, 81 %, 2 %, 51.63 W, 675 MiB
2026/02/15 16:04:01.027, 64 %, 1 %, 50.03 W, 670 MiB
2026/02/15 16:04:03.028, 70 %, 2 %, 50.71 W, 672 MiB
2026/02/15 16:04:05.028, 79 %, 2 %, 51.40 W, 671 MiB
2026/02/15 16:04:07.028, 83 %, 2 %, 51.35 W, 668 MiB
2026/02/15 16:04:09.028, 81 %, 2 %, 51.50 W, 662 MiB
2026/02/15 16:04:11.028, 80 %, 2 %, 51.43 W, 660 MiB
2026/02/15 16:04:13.028, 84 %, 2 %, 51.68 W, 660 MiB
2026/02/15 16:04:15.029, 81 %, 2 %, 51.41 W, 660 MiB
2026/02/15 16:04:17.029, 83 %, 2 %, 51.62 W, 660 MiB
2026/02/15 16:04:19.029, 82 %, 2 %, 51.81 W, 660 MiB
2026/02/15 16:04:21.029, 83 %, 2 %, 51.72 W, 660 MiB
2026/02/15 16:04:23.029, 81 %, 2 %, 51.60 W, 660 MiB
2026/02/15 16:04:25.030, 86 %, 2 %, 51.69 W, 660 MiB
2026/02/15 16:04:27.030, 80 %, 2 %, 51.87 W, 660 MiB
2026/02/15 16:04:29.030, 80 %, 2 %, 51.77 W, 660 MiB
2026/02/15 16:04:31.030, 81 %, 2 %, 51.85 W, 660 MiB
2026/02/15 16:04:33.030, 80 %, 2 %, 51.81 W, 666 MiB
2026/02/15 16:04:35.030, 81 %, 2 %, 51.49 W, 666 MiB
2026/02/15 16:04:37.031, 74 %, 2 %, 51.57 W, 669 MiB
2026/02/15 16:04:39.031, 76 %, 1 %, 50.04 W, 667 MiB
2026/02/15 16:04:41.031, 80 %, 1 %, 50.00 W, 664 MiB
2026/02/15 16:04:43.031, 80 %, 1 %, 51.23 W, 672 MiB
2026/02/15 16:04:45.031, 79 %, 2 %, 51.43 W, 672 MiB
2026/02/15 16:04:47.032, 76 %, 2 %, 51.24 W, 667 MiB
2026/02/15 16:04:49.032, 83 %, 2 %, 51.60 W, 659 MiB
2026/02/15 16:04:51.032, 83 %, 2 %, 51.62 W, 659 MiB
2026/02/15 16:04:53.032, 79 %, 2 %, 51.47 W, 659 MiB
2026/02/15 16:04:55.033, 72 %, 2 %, 51.23 W, 659 MiB
2026/02/15 16:04:57.033, 79 %, 2 %, 51.63 W, 659 MiB
2026/02/15 16:04:59.033, 77 %, 2 %, 51.75 W, 659 MiB
2026/02/15 16:05:01.033, 85 %, 2 %, 51.82 W, 659 MiB
2026/02/15 16:05:03.033, 71 %, 2 %, 51.68 W, 659 MiB
2026/02/15 16:05:05.034, 82 %, 2 %, 51.54 W, 659 MiB
2026/02/15 16:05:07.034, 77 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:05:09.034, 73 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:05:11.034, 79 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:05:13.035, 83 %, 2 %, 51.54 W, 659 MiB
2026/02/15 16:05:15.035, 77 %, 2 %, 51.55 W, 659 MiB
2026/02/15 16:05:17.035, 80 %, 2 %, 51.73 W, 659 MiB
2026/02/15 16:05:19.035, 77 %, 2 %, 51.72 W, 659 MiB
2026/02/15 16:05:21.036, 80 %, 2 %, 51.41 W, 659 MiB
2026/02/15 16:05:23.036, 80 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:05:25.036, 82 %, 2 %, 51.32 W, 659 MiB
2026/02/15 16:05:27.036, 82 %, 2 %, 51.52 W, 659 MiB
2026/02/15 16:05:29.037, 80 %, 2 %, 51.31 W, 659 MiB
2026/02/15 16:05:31.037, 78 %, 2 %, 51.43 W, 659 MiB
2026/02/15 16:05:33.037, 83 %, 2 %, 51.43 W, 659 MiB
2026/02/15 16:05:35.037, 80 %, 2 %, 51.44 W, 659 MiB
2026/02/15 16:05:37.037, 75 %, 2 %, 51.43 W, 659 MiB
2026/02/15 16:05:39.038, 84 %, 2 %, 51.39 W, 659 MiB
2026/02/15 16:05:41.038, 73 %, 2 %, 51.19 W, 659 MiB
2026/02/15 16:05:43.038, 79 %, 2 %, 51.41 W, 659 MiB
2026/02/15 16:05:45.038, 82 %, 2 %, 51.51 W, 659 MiB
2026/02/15 16:05:47.039, 78 %, 2 %, 51.56 W, 659 MiB
2026/02/15 16:05:49.039, 76 %, 2 %, 51.31 W, 659 MiB
2026/02/15 16:05:51.039, 80 %, 2 %, 51.38 W, 659 MiB
2026/02/15 16:05:53.039, 78 %, 2 %, 51.32 W, 659 MiB
2026/02/15 16:05:55.039, 78 %, 2 %, 51.60 W, 659 MiB
2026/02/15 16:05:57.040, 82 %, 2 %, 51.77 W, 659 MiB
2026/02/15 16:05:59.040, 81 %, 2 %, 51.83 W, 659 MiB
2026/02/15 16:06:01.040, 78 %, 2 %, 51.74 W, 659 MiB
2026/02/15 16:06:03.040, 81 %, 2 %, 51.54 W, 659 MiB
2026/02/15 16:06:05.040, 79 %, 2 %, 51.53 W, 659 MiB
2026/02/15 16:06:07.041, 76 %, 2 %, 51.29 W, 659 MiB
2026/02/15 16:06:09.041, 71 %, 2 %, 51.37 W, 659 MiB
2026/02/15 16:06:11.041, 84 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:06:13.041, 75 %, 2 %, 51.34 W, 659 MiB
2026/02/15 16:06:15.042, 80 %, 2 %, 51.27 W, 659 MiB
2026/02/15 16:06:17.042, 68 %, 2 %, 51.17 W, 659 MiB
2026/02/15 16:06:19.042, 81 %, 2 %, 51.54 W, 659 MiB
2026/02/15 16:06:21.042, 82 %, 2 %, 51.53 W, 659 MiB
2026/02/15 16:06:23.043, 74 %, 2 %, 51.39 W, 659 MiB
2026/02/15 16:06:25.043, 72 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:06:27.043, 75 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:06:29.043, 79 %, 2 %, 51.42 W, 659 MiB
2026/02/15 16:06:31.044, 71 %, 2 %, 51.37 W, 659 MiB
2026/02/15 16:06:33.044, 86 %, 2 %, 51.66 W, 659 MiB
2026/02/15 16:06:35.044, 80 %, 2 %, 51.39 W, 659 MiB
2026/02/15 16:06:37.044, 82 %, 2 %, 51.67 W, 659 MiB
2026/02/15 16:06:39.044, 83 %, 2 %, 51.60 W, 659 MiB
2026/02/15 16:06:41.045, 81 %, 2 %, 51.43 W, 659 MiB
2026/02/15 16:06:43.045, 75 %, 2 %, 51.38 W, 659 MiB
2026/02/15 16:06:45.045, 83 %, 2 %, 51.58 W, 659 MiB
2026/02/15 16:06:47.045, 69 %, 2 %, 51.33 W, 659 MiB
2026/02/15 16:06:49.046, 78 %, 2 %, 51.39 W, 659 MiB
2026/02/15 16:06:51.046, 67 %, 2 %, 51.53 W, 659 MiB
2026/02/15 16:06:53.046, 83 %, 2 %, 51.44 W, 659 MiB
2026/02/15 16:06:55.046, 70 %, 2 %, 51.53 W, 659 MiB
2026/02/15 16:06:57.047, 73 %, 2 %, 51.51 W, 659 MiB
2026/02/15 16:06:59.047, 80 %, 2 %, 51.47 W, 659 MiB
2026/02/15 16:07:01.047, 77 %, 2 %, 51.46 W, 659 MiB
2026/02/15 16:07:03.047, 72 %, 2 %, 51.52 W, 659 MiB
2026/02/15 16:07:05.047, 75 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:07:07.048, 76 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:07:09.048, 81 %, 2 %, 51.43 W, 659 MiB
2026/02/15 16:07:11.048, 77 %, 2 %, 51.54 W, 659 MiB
2026/02/15 16:07:13.048, 78 %, 2 %, 51.56 W, 659 MiB
2026/02/15 16:07:15.049, 82 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:07:17.049, 79 %, 2 %, 51.57 W, 659 MiB
2026/02/15 16:07:19.049, 79 %, 2 %, 51.61 W, 659 MiB
2026/02/15 16:07:21.049, 77 %, 2 %, 51.56 W, 659 MiB
2026/02/15 16:07:23.049, 73 %, 2 %, 51.51 W, 659 MiB
2026/02/15 16:07:25.050, 83 %, 2 %, 51.51 W, 659 MiB
2026/02/15 16:07:27.050, 81 %, 2 %, 51.61 W, 659 MiB
2026/02/15 16:07:29.050, 81 %, 2 %, 51.64 W, 659 MiB
2026/02/15 16:07:31.050, 83 %, 2 %, 51.37 W, 659 MiB
2026/02/15 16:07:33.051, 84 %, 2 %, 51.53 W, 659 MiB
2026/02/15 16:07:35.051, 87 %, 2 %, 51.79 W, 659 MiB
2026/02/15 16:07:37.051, 83 %, 2 %, 51.40 W, 659 MiB
2026/02/15 16:07:39.051, 70 %, 2 %, 51.64 W, 659 MiB
2026/02/15 16:07:41.051, 72 %, 2 %, 51.48 W, 659 MiB
2026/02/15 16:07:43.052, 81 %, 2 %, 51.35 W, 659 MiB
2026/02/15 16:07:45.052, 83 %, 2 %, 51.55 W, 659 MiB
2026/02/15 16:07:47.052, 71 %, 2 %, 51.47 W, 659 MiB
2026/02/15 16:07:49.052, 79 %, 2 %, 51.61 W, 659 MiB
2026/02/15 16:07:51.053, 78 %, 2 %, 51.63 W, 659 MiB
2026/02/15 16:07:53.053, 78 %, 2 %, 51.56 W, 659 MiB
2026/02/15 16:07:55.053, 80 %, 2 %, 51.51 W, 659 MiB
2026/02/15 16:07:57.053, 83 %, 2 %, 51.50 W, 659 MiB
2026/02/15 16:07:59.053, 84 %, 2 %, 51.48 W, 659 MiB
2026/02/15 16:08:01.054, 77 %, 2 %, 51.67 W, 659 MiB
2026/02/15 16:08:03.054, 80 %, 2 %, 51.71 W, 659 MiB
2026/02/15 16:08:05.054, 79 %, 2 %, 51.65 W, 659 MiB
2026/02/15 16:08:07.054, 79 %, 2 %, 51.76 W, 659 MiB
2026/02/15 16:08:09.055, 76 %, 2 %, 51.62 W, 659 MiB
2026/02/15 16:08:11.055, 78 %, 2 %, 51.66 W, 659 MiB
2026/02/15 16:08:13.055, 78 %, 2 %, 51.58 W, 659 MiB
2026/02/15 16:08:15.055, 80 %, 2 %, 51.42 W, 659 MiB
2026/02/15 16:08:17.055, 78 %, 2 %, 51.61 W, 655 MiB
2026/02/15 16:08:19.056, 79 %, 2 %, 51.65 W, 655 MiB
2026/02/15 16:08:21.056, 81 %, 2 %, 51.69 W, 655 MiB
2026/02/15 16:08:23.056, 76 %, 2 %, 51.57 W, 655 MiB
2026/02/15 16:08:25.056, 81 %, 2 %, 51.37 W, 655 MiB
2026/02/15 16:08:27.057, 85 %, 2 %, 51.48 W, 655 MiB
2026/02/15 16:08:29.057, 79 %, 2 %, 51.53 W, 655 MiB
2026/02/15 16:08:31.057, 76 %, 2 %, 51.53 W, 655 MiB
2026/02/15 16:08:33.057, 75 %, 2 %, 51.46 W, 655 MiB
2026/02/15 16:08:35.057, 73 %, 2 %, 51.55 W, 655 MiB
2026/02/15 16:08:37.058, 78 %, 2 %, 51.54 W, 655 MiB
2026/02/15 16:08:39.058, 77 %, 2 %, 51.59 W, 655 MiB
2026/02/15 16:08:41.058, 86 %, 2 %, 51.68 W, 655 MiB
2026/02/15 16:08:43.058, 86 %, 2 %, 51.78 W, 655 MiB
2026/02/15 16:08:45.059, 72 %, 2 %, 51.65 W, 655 MiB
2026/02/15 16:08:47.059, 83 %, 2 %, 51.88 W, 655 MiB
2026/02/15 16:08:49.059, 81 %, 2 %, 51.88 W, 655 MiB
2026/02/15 16:08:51.059, 79 %, 2 %, 51.72 W, 655 MiB
2026/02/15 16:08:53.060, 81 %, 2 %, 51.86 W, 655 MiB
2026/02/15 16:08:55.060, 80 %, 2 %, 51.72 W, 655 MiB
2026/02/15 16:08:57.060, 82 %, 2 %, 51.57 W, 655 MiB
2026/02/15 16:08:59.060, 78 %, 2 %, 51.50 W, 655 MiB
2026/02/15 16:09:01.060, 79 %, 2 %, 51.38 W, 655 MiB
2026/02/15 16:09:03.061, 85 %, 2 %, 51.77 W, 652 MiB
2026/02/15 16:09:05.061, 83 %, 2 %, 51.59 W, 652 MiB
2026/02/15 16:09:07.061, 80 %, 2 %, 51.48 W, 652 MiB
2026/02/15 16:09:09.061, 70 %, 2 %, 51.47 W, 652 MiB
2026/02/15 16:09:11.062, 75 %, 2 %, 51.52 W, 652 MiB
2026/02/15 16:09:13.062, 73 %, 2 %, 51.39 W, 652 MiB
2026/02/15 16:09:15.062, 79 %, 2 %, 51.34 W, 652 MiB
2026/02/15 16:09:17.062, 76 %, 2 %, 51.17 W, 652 MiB
2026/02/15 16:09:19.063, 78 %, 2 %, 51.24 W, 652 MiB
2026/02/15 16:09:21.063, 77 %, 2 %, 51.43 W, 652 MiB
2026/02/15 16:09:23.063, 80 %, 2 %, 51.39 W, 652 MiB
2026/02/15 16:09:25.063, 73 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:09:27.064, 83 %, 2 %, 51.30 W, 652 MiB
2026/02/15 16:09:29.064, 82 %, 2 %, 51.37 W, 652 MiB
2026/02/15 16:09:31.064, 80 %, 2 %, 51.40 W, 652 MiB
2026/02/15 16:09:33.064, 77 %, 2 %, 51.44 W, 652 MiB
2026/02/15 16:09:35.065, 78 %, 2 %, 51.23 W, 652 MiB
2026/02/15 16:09:37.065, 81 %, 2 %, 51.22 W, 652 MiB
2026/02/15 16:09:39.065, 73 %, 2 %, 51.41 W, 652 MiB
2026/02/15 16:09:41.065, 78 %, 2 %, 51.42 W, 652 MiB
2026/02/15 16:09:43.066, 82 %, 2 %, 51.56 W, 652 MiB
2026/02/15 16:09:45.066, 79 %, 2 %, 51.42 W, 652 MiB
2026/02/15 16:09:47.066, 83 %, 2 %, 51.35 W, 652 MiB
2026/02/15 16:09:49.066, 79 %, 2 %, 51.24 W, 652 MiB
2026/02/15 16:09:51.066, 84 %, 2 %, 51.24 W, 652 MiB
2026/02/15 16:09:53.067, 76 %, 2 %, 51.19 W, 652 MiB
2026/02/15 16:09:55.067, 79 %, 2 %, 51.51 W, 652 MiB
2026/02/15 16:09:57.067, 81 %, 2 %, 51.41 W, 652 MiB
2026/02/15 16:09:59.067, 81 %, 2 %, 51.42 W, 652 MiB
2026/02/15 16:10:01.068, 81 %, 2 %, 51.52 W, 652 MiB
2026/02/15 16:10:03.068, 81 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:10:05.068, 79 %, 2 %, 51.53 W, 652 MiB
2026/02/15 16:10:07.068, 78 %, 2 %, 51.42 W, 652 MiB
2026/02/15 16:10:09.069, 83 %, 2 %, 51.45 W, 652 MiB
2026/02/15 16:10:11.069, 84 %, 2 %, 51.66 W, 652 MiB
2026/02/15 16:10:13.069, 75 %, 2 %, 51.56 W, 652 MiB
2026/02/15 16:10:15.069, 77 %, 2 %, 51.58 W, 652 MiB
2026/02/15 16:10:17.069, 78 %, 2 %, 51.30 W, 652 MiB
2026/02/15 16:10:19.070, 79 %, 2 %, 51.37 W, 652 MiB
2026/02/15 16:10:21.070, 82 %, 2 %, 51.42 W, 652 MiB
2026/02/15 16:10:23.070, 85 %, 2 %, 51.38 W, 652 MiB
2026/02/15 16:10:25.070, 80 %, 2 %, 51.43 W, 652 MiB
2026/02/15 16:10:27.070, 83 %, 2 %, 51.44 W, 652 MiB
2026/02/15 16:10:29.070, 81 %, 2 %, 51.54 W, 652 MiB
2026/02/15 16:10:31.071, 79 %, 2 %, 51.66 W, 652 MiB
2026/02/15 16:10:33.071, 82 %, 2 %, 51.57 W, 652 MiB
2026/02/15 16:10:35.071, 84 %, 2 %, 51.78 W, 652 MiB
2026/02/15 16:10:37.071, 85 %, 2 %, 51.77 W, 652 MiB
2026/02/15 16:10:39.071, 85 %, 2 %, 51.87 W, 652 MiB
2026/02/15 16:10:41.072, 80 %, 2 %, 51.48 W, 652 MiB
2026/02/15 16:10:43.072, 75 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:10:45.072, 83 %, 2 %, 51.60 W, 652 MiB
2026/02/15 16:10:47.072, 78 %, 2 %, 51.65 W, 652 MiB
2026/02/15 16:10:49.072, 81 %, 2 %, 51.62 W, 652 MiB
2026/02/15 16:10:51.073, 78 %, 2 %, 51.33 W, 652 MiB
2026/02/15 16:10:53.073, 85 %, 2 %, 51.44 W, 652 MiB
2026/02/15 16:10:55.073, 81 %, 2 %, 51.23 W, 652 MiB
2026/02/15 16:10:57.073, 81 %, 2 %, 51.68 W, 652 MiB
2026/02/15 16:10:59.073, 82 %, 2 %, 51.38 W, 652 MiB
2026/02/15 16:11:01.073, 83 %, 2 %, 51.45 W, 652 MiB
2026/02/15 16:11:03.074, 84 %, 2 %, 51.72 W, 652 MiB
2026/02/15 16:11:05.074, 82 %, 2 %, 51.41 W, 652 MiB
2026/02/15 16:11:07.074, 82 %, 2 %, 51.47 W, 652 MiB
2026/02/15 16:11:09.074, 74 %, 2 %, 51.35 W, 652 MiB
2026/02/15 16:11:11.074, 78 %, 2 %, 51.26 W, 652 MiB
2026/02/15 16:11:13.074, 80 %, 2 %, 51.46 W, 652 MiB
2026/02/15 16:11:15.075, 73 %, 2 %, 51.33 W, 652 MiB
2026/02/15 16:11:17.075, 83 %, 2 %, 51.50 W, 652 MiB
2026/02/15 16:11:19.075, 82 %, 2 %, 51.49 W, 652 MiB
2026/02/15 16:11:21.075, 82 %, 2 %, 51.40 W, 652 MiB
2026/02/15 16:11:23.075, 73 %, 2 %, 51.45 W, 652 MiB
2026/02/15 16:11:25.076, 81 %, 2 %, 51.62 W, 652 MiB
2026/02/15 16:11:27.076, 82 %, 2 %, 51.51 W, 652 MiB
2026/02/15 16:11:29.076, 80 %, 2 %, 51.68 W, 652 MiB
2026/02/15 16:11:31.076, 79 %, 2 %, 51.55 W, 652 MiB
2026/02/15 16:11:33.076, 79 %, 2 %, 51.60 W, 652 MiB
2026/02/15 16:11:35.076, 83 %, 2 %, 51.68 W, 652 MiB
2026/02/15 16:11:37.077, 77 %, 2 %, 51.47 W, 652 MiB
2026/02/15 16:11:39.077, 84 %, 2 %, 51.67 W, 652 MiB
2026/02/15 16:11:41.077, 76 %, 2 %, 51.50 W, 652 MiB
2026/02/15 16:11:43.077, 79 %, 2 %, 51.33 W, 652 MiB
2026/02/15 16:11:45.077, 82 %, 2 %, 51.22 W, 652 MiB
2026/02/15 16:11:47.077, 80 %, 2 %, 51.44 W, 652 MiB
2026/02/15 16:11:49.078, 82 %, 2 %, 51.48 W, 652 MiB
2026/02/15 16:11:51.078, 82 %, 2 %, 51.45 W, 652 MiB
2026/02/15 16:11:53.078, 79 %, 2 %, 51.34 W, 652 MiB
2026/02/15 16:11:55.078, 76 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:11:57.078, 83 %, 2 %, 51.61 W, 652 MiB
2026/02/15 16:11:59.079, 79 %, 2 %, 51.18 W, 652 MiB
2026/02/15 16:12:01.079, 72 %, 2 %, 51.30 W, 652 MiB
2026/02/15 16:12:03.079, 70 %, 2 %, 51.27 W, 652 MiB
2026/02/15 16:12:05.079, 79 %, 2 %, 51.39 W, 652 MiB
2026/02/15 16:12:07.079, 82 %, 2 %, 51.53 W, 652 MiB
2026/02/15 16:12:09.079, 69 %, 2 %, 51.17 W, 652 MiB
2026/02/15 16:12:11.080, 78 %, 2 %, 51.37 W, 652 MiB
2026/02/15 16:12:13.080, 83 %, 2 %, 51.43 W, 652 MiB
2026/02/15 16:12:15.080, 77 %, 2 %, 51.62 W, 652 MiB
2026/02/15 16:12:17.080, 81 %, 2 %, 51.68 W, 652 MiB
2026/02/15 16:12:19.080, 84 %, 2 %, 51.78 W, 652 MiB
2026/02/15 16:12:21.080, 77 %, 2 %, 51.81 W, 652 MiB
2026/02/15 16:12:23.081, 80 %, 2 %, 51.48 W, 652 MiB
2026/02/15 16:12:25.081, 81 %, 2 %, 51.61 W, 652 MiB
2026/02/15 16:12:27.081, 79 %, 2 %, 51.58 W, 652 MiB
2026/02/15 16:12:29.081, 81 %, 2 %, 51.56 W, 652 MiB
2026/02/15 16:12:31.081, 81 %, 2 %, 51.63 W, 652 MiB
2026/02/15 16:12:33.082, 74 %, 2 %, 51.33 W, 652 MiB
2026/02/15 16:12:35.082, 80 %, 2 %, 51.19 W, 652 MiB
2026/02/15 16:12:37.082, 85 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:12:39.082, 75 %, 2 %, 51.32 W, 652 MiB
2026/02/15 16:12:41.082, 82 %, 2 %, 51.26 W, 652 MiB
2026/02/15 16:12:43.082, 81 %, 2 %, 51.31 W, 652 MiB
2026/02/15 16:12:45.083, 77 %, 2 %, 51.34 W, 652 MiB
2026/02/15 16:12:47.083, 78 %, 2 %, 51.23 W, 652 MiB
2026/02/15 16:12:49.083, 74 %, 2 %, 51.05 W, 652 MiB
2026/02/15 16:12:51.083, 80 %, 2 %, 51.10 W, 652 MiB
2026/02/15 16:12:53.083, 81 %, 2 %, 51.44 W, 652 MiB
2026/02/15 16:12:55.083, 75 %, 2 %, 51.29 W, 652 MiB
2026/02/15 16:12:57.084, 76 %, 2 %, 51.32 W, 652 MiB
2026/02/15 16:12:59.084, 72 %, 2 %, 51.19 W, 652 MiB
2026/02/15 16:13:01.084, 80 %, 2 %, 51.12 W, 652 MiB
2026/02/15 16:13:03.084, 83 %, 2 %, 51.25 W, 652 MiB
2026/02/15 16:13:05.084, 78 %, 2 %, 51.43 W, 652 MiB
2026/02/15 16:13:07.084, 80 %, 2 %, 51.36 W, 652 MiB
2026/02/15 16:13:09.085, 81 %, 2 %, 51.43 W, 652 MiB
2026/02/15 16:13:11.085, 74 %, 2 %, 51.48 W, 652 MiB
2026/02/15 16:13:13.085, 74 %, 2 %, 51.47 W, 652 MiB
2026/02/15 16:13:15.085, 77 %, 2 %, 51.60 W, 652 MiB
2026/02/15 16:13:17.085, 82 %, 2 %, 51.50 W, 644 MiB
2026/02/15 16:13:19.086, 78 %, 2 %, 51.26 W, 644 MiB
2026/02/15 16:13:21.086, 85 %, 2 %, 51.26 W, 644 MiB
2026/02/15 16:13:23.086, 78 %, 2 %, 51.18 W, 644 MiB
2026/02/15 16:13:25.086, 76 %, 2 %, 51.29 W, 644 MiB
2026/02/15 16:13:27.086, 85 %, 2 %, 51.35 W, 644 MiB
2026/02/15 16:13:29.086, 76 %, 2 %, 51.02 W, 644 MiB
2026/02/15 16:13:31.087, 80 %, 2 %, 51.54 W, 644 MiB
2026/02/15 16:13:33.087, 82 %, 2 %, 51.32 W, 644 MiB
2026/02/15 16:13:35.087, 78 %, 2 %, 51.43 W, 644 MiB
2026/02/15 16:13:37.087, 79 %, 2 %, 51.22 W, 644 MiB
2026/02/15 16:13:39.087, 80 %, 2 %, 51.49 W, 644 MiB
2026/02/15 16:13:41.088, 85 %, 2 %, 51.51 W, 644 MiB
2026/02/15 16:13:43.088, 86 %, 2 %, 51.12 W, 644 MiB
